0,0 VDA Information Security Assessment (DE),,,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess für die unternehmensweiten Schutz von Systemen durch lokale Firewall und/oder HIDS/HIPS ist ganzheitlich im Unternehmen definiert und umgesetzt
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. Patch-Management)
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.6,10.6 Schutzvorkehrungen gegen aktive Inhalte ,3,(Referenz zu ISO 27002: Control 10.4.2),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit sind Schutzvorkehrungen gegen aktive Inhalte (z.B. ActiveX-Controls, Java-Applets) getroffen?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es findet keine Kontrolle und kein Schutz gegen aktive Inhalte statt.",,,,,
,,,"Level 1:  Durchgeführt
- Einige Schutzvorkehrungen gegen aktive Inhalte sind definiert und umgesetzt.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Es sind Regelungen zum Schutz vor Schadprogrammen definiert.  
- Aktive Inhalte wie z.B. Java und JavaScript dürfen nur ausgeführt werden, wenn sie aus einer vertrauenswürdigen Quelle stammen.
- Für die Aufnahme in die Liste der vertrauenswürdigen Quellen ist ein formaler Prozess definiert und umgesetzt.
- Zur Identifikation von vertrauenswürdigen Quellen werden kryptographische Maßnahmen eingesetzt (Zertifikate).
- Die Schutzvorkehrungen sind für alle betroffenen Systeme / Software (z.B. Browser, Betriebssysteme, Applikationen ...) umgesetzt.
- Für den Prozess zum Schutz vor aktiven Inhalten sind Verantwortliche benannt.
- Den Prozessverantwortlichen werden ausreichend Ressourcen zur Verfügung gestellt.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zum Schutz vor aktiven Inhalten ist ganzheitlich im Unternehmen definiert und umgesetzt
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden 
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.7,10.7 Informationssicherung  (Back-Up) ,3,(Referenz zu ISO 27002: Control 10.5.1),2,2,,2,3
,,,,,,,,
,,,<h1>Wie werden die Datensicherungen (Back-ups) erstellt und kontrolliert und in wie weit wird die Wiederherstellung (Restores) regelmäßig getestet?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es werden keine Datensicherungen durchgeführt.",,,,,
,,,"Level 1:  Durchgeführt
- Von einigen Systemen werden Datensicherungen erstellt und die Wiederherstellung wird getestet.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
,,,"Level 2:  Gemanagt
- Es wird ermittelt, von welchen Systemen einen Datensicherung erforderlich ist.
- Es wird ermittelt, welche Intervalle bei der Datensicherung erforderlich sind.
- Es wird die Art der Datensicherung für die Systeme bestimmt (inkrementell/vollständig).
- Es wird geprüft, ob die Datensicherung erfolgreich durchlaufen wurde.
- Die Datensicherungen werden an verschiedenen Orten gelagert (mindestens in unterschiedlichen Brandschutzzonen).
- Die Wiederherstellung von Datensicherungen wird regelmäßig getestet.
- Für den Prozess zur Durchführung und Wiederherstellung von Datensicherungen sind Verantwortliche benannt. 
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Durchführung und Wiederherstellung von Datensicherungen ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. zentrales Änderungsmanagement, zentrales Auftragsmanagement, ...).
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben (z.B. Wiederherstellungsgrad der Wiederherstellungen).
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess der Datensicherungen und deren Wiederherstellung fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.8,10.8 Verwaltung der Netzwerke ,3,(Referenz zu ISO 27002: Control 10.6.1),1,1,,2,3
,,,,,,,,
,,,"<h1>Wie werden die Netzwerke verwaltet und gesteuert, damit sie vor Bedrohungen geschützt sind?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Eine Verwaltung der Netzwerke findet nicht statt.",,,,,
,,,"Level 1:  Durchgeführt
- Das Netzwerk oder Teile dessen werden verwaltet und gesteuert.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
,,,"Level 2:  Gemanagt
- Das Netzwerk wird zentral verwaltet, gesteuert, überwacht und durch technische Maßnahmen geschützt.
  Technische Maßnahmen können sein: Einsatz von Firewall, IDS/IPS, Netzwerk-Verwaltungstools oder 
  Sicherheitssoftware für Netzwerke.
- Die Verantwortung für den Netzwerkbetrieb ist getrennt vom Rechnerbetrieb.
- Das Netzwerk wird regelmäßig einer technischen Strukturanalyse zur Erkennung von Unregelmäßigkeiten unterzogen.
- Die Protokolldateien werden regelmäßig vom Netzadministrator ausgewertet.
- Die Konfigurationen von aktiven Netzwerkkomponenten sind in einem zentralen Register dokumentiert.
- Für den Prozess der Netzwerkverwaltung sind Verantwortliche benannt
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess der Netzwerkverwaltung ist ganzheitlich im Unternehmen definiert und umgesetzt
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. Systemmanagement)
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
-  Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.9,10.9 Regeln zum Betrieb von Modems,3,(Referenz zu ISO 27002: Control 10.6.1),1,1,,2,3
,,,,,,,,
,,,"<h1>Wie ist der Einsatz von Modemgeräten (z.B. Analog, ISDN, DSL, UMTS, GPRS usw.) im Unternehmen geregelt?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regelungen zur Benutzung von Modemgeräten vorhanden.",,,,,
,,,"Level 1:  Durchgeführt
- Es sind einzelne Regelungen zum Einsatz von Modemgeräten vorhanden.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
,,,"Level 2:  Gemanagt
- Die Regeln beinhalten mindestens folgende Vorgaben,
   - dass Endgeräte nicht gleichzeitig an Modems und Netzwerkverbindungen betrieben werden dürfen.
   - unter welchen Rahmenbedingungen Modems benutzen werden dürfen.
   - in welchen Fällen durchgeführte Datenübertragungen zu protokollieren sind 
     (z. B. bei Übermittlung personenbezogener Daten). 
- Für die Umsetzung und für Ausnahmen von der Regel ist ein formaler Prozess definiert und umgesetzt.
- Für den Prozess zum Einsatz von Modemgeräten sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zum Einsatz von Modemgeräten ist ganzheitlich im Unternehmen definiert und umgesetzt
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden 
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
-  Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.10,10.10 Netzwerkdienste: Definition der Sicherheitsanforderungen ,3,(Referenz zu ISO 27002: Control 10.6.2),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit sind Sicherheitsanforderungen für die Netzwerkdienste (z.B. DNS, DHCP, VPN, MPLS, ERP, E-Mail, DMS, ...) definiert und umgesetzt?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Sicherheitsanforderungen (organisatorische- u. technische Maßnahmen) für Netzwerkdienste definiert.",,,,,
,,,"Level 1:  Durchgeführt
- Für einige Netzwerke und Systeme sind Sicherheitsanforderungen definiert und umgesetzt.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
,,,"Level 2:  Gemanagt
- Es sind für alle Netzwerkdienste, interne wie externe, Sicherheitsanforderungen definiert und umgesetzt.
- Diese Sicherheitsanforderungen können sein:
   - Sicherheitstechnologien (z.B. Authentisierung, Verschlüsselung)
   - technische Parameter (z.B. Session-Timeout)
   - Netzwerksicherheitsdienste (z.B. Firewall, IDS/IPS)
   - Verfahren für die Absicherung und Nutzung von Netzwerkdiensten
   - Verfahren zur Überwachung (z.B. Verkehrsflussanalysen, Verfügbarkeitsmessungen)  
- Für den Prozess der Sicherheitsanforderungen für Netzwerkdienste sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess der Sicherheitsanforderungen für Netzwerkdienste ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden 
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.11,10.11 Netzwerkdienste: Service Level Agreement ,3,(Referenz zu ISO 27002: Control 10.6.2),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit sind für Netzwerkdienste (z.B. DNS, DHCP, VPN, MPLS, ERP, E-Mail, DMS, ...) Service-Level-Agreements (SLA) vereinbart?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Service-Level-Agreements (SLAs) für Netzwerkdienste vorhanden.",,,,,
,,,"Level 1:  Durchgeführt 
- SLAs sind für einige Netzwerkdienste vorhanden.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Es wurde ermittelt, welche Anforderungen bezüglich der Verfügbarkeit für bestimmte Netzwerkdienste bestehen.
- Gemäß diesen Anforderungen sind entsprechende SLAs, sowohl für interne wie externen Dienstleister, vereinbart.
- Die SLAs werden zentral verwaltet.
- Abweichungen von SLAs werden identifiziert und die betroffene Stelle wird informiert.
- Es finden regelmäßig Servicemeetings statt, in denen SLAs Verletzungen/Einhaltungen gemanagt werden.
- Für den Prozess der SLAs für Netzwerkdienste sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess SLAs für Netzwerkdienste ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden 
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
-  Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.12,10.12 Verwaltung von entfernbaren Medien ,3,(Referenz zu ISO 27002: Control 10.7.1),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit gibt es Richtlinien zum Umgang mit mobilen Datenträgern (z.B. Bänder, USB-Speichersticks, USB-Festplatten, CDs, DVDs, ...)?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig
- Es sind keine Regelung bezüglich der Nutzung von mobilen Datenträgern vorhanden.",,,,,
,,,"Level 1:  Durchgeführt
- Es sind teilweise Regelungen für die Nutzung von mobilen Datenträgern sind vorhanden.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
,,,"Level 2:  Gemanagt
- Es sind Regelungen bezüglich der Nutzung von mobilen Datenträgern vorhanden.
- Die Nutzung, Löschung, Weitergabe und Entsorgung von mobilen Datenträgern ist, bezogen auf die Datenklassifizierung, geregelt.
- Die Nutzung von mobilen Datenträgern ist in Zusammenarbeit mit externen Partnern/Dienstleistern geregelt.
- Für den Prozess Umgang mit mobilen Datenträgern sind Verantwortliche benannt
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess Umgang mit mobilen Datenträgern ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (Entsorgungsmanagement)
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.13,10.13 Entsorgung von Medien ,3,(Referenz zu ISO 27002: Control 10.7.2),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit gibt es eine Prozess für die sichere Entsorgung von Computermedien, wenn diese nicht mehr gebraucht werden?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regelungen bezüglich der sicheren Entsorgung von Computermedien vorhanden.",,,,,
,,,"Level 1:  Durchgeführt
- Regelungen zur sicheren Entsorgung von Computermedien sind vorhanden.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die Entsorgung von Computermedien ist, hinsichtlich der Datenklassifizierung, geregelt.
- Die zu entsorgenden Computermedien sind entsprechend gekennzeichnet und werden an speziell dafür vorgesehenen Orten gesammelt und gelagert.
- Die zu entsorgenden Computermedien werden mit einem geeigneten Verfahren physikalisch zerstört.
- Bei einer externen Entsorgung wird ein zertifizierter Dienstleister vertraglich auf die Einhaltung der eigenen Richtlinien sowie auf die Einhaltung der landesspezifischen Gesetze (z.B. BDSG) verpflichtet.
- Für den Prozess zur sicheren Entsorgung von Computermedien werden Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der Prozess zur sicheren Entsorgung von Computermedien ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (Entsorgungsmanagement).
- Der in Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.14,10.14 Physischer Transport von Medien ,3,(Referenz zu ISO 27002: Control 10.8.3),1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit werden Vorkehrungen getroffen, wenn  Medien (z.B. CDs, DVDs, Papier-Dokumente), die vertrauliche Informationen enthalten, physisch transportiert werden müssen (z.B. DHL, UPS)? </h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Maßnahmen zum Schutz von Medien beim Transport definiert und umgesetzt.",,,,,
,,,"Level 1:  Durchgeführt
- Es sind einige Maßnahmen zum Schutz von Medien beim Transport definiert und umgesetzt.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Es sind Regelungen und Maßnahmen zum gesicherten Transport von Medien mit vertraulichen Inhalt definiert und kommuniziert.
- Es werden nur zugelassene Kuriere beauftragt und dessen Identität wird geprüft.
- Es werden spezielle Transportbehältnisse gewählt, dessen unautorisiertes Öffnen nachvollzogen werden kann (z.B. Bruchsiegel).
- Die Zustellung hat ausschließlich persönlich zu erfolgen.
- Es wird auf die Unversehrtheit der Verpackung geachtet.
- Für den Prozess zum Transport von Medien mit vertraulichem Inhalt sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zum Transport von Medien mit vertraulichem Inhalt ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (Entsorgungsmanagement).
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.15,10.15 Elektronischen Austausch von Informationen ,3,(Referenz zu ISO 27002: Control 10.8.4),1,1,,2,3
,,,,,,,,
,,,"<h1>Welche Vorsichtsmaßnahmen sind getroffen worden, wenn Informationen elektronisch ausgetauscht werden müssen?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Vorsichtsmaßnahmen für den elektronischen Austausch von Informationen getroffen.",,,,,
,,,"Level 1:  Durchgeführt
- Einzelne Übertragungswege werden durch eine Verschlüsselung geschützt.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
